,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,SS36,SS37,SS38,SS39,SS40,SS41,SS42,SS43,SS44,SS45,SS46,SS47,SS48,SS49,SS50,SS51,SS52,SS53,SS54,SS55,SS56,SS57,SS58,SS59,SS60,SS61,SS62,SS63,SS64,SS65,SS66,SS67,SS68,SS69,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,A1,A2,A3,A4,A5,A,B,C,D,E,F,G
G16,0.40359688,0.47011793,0.46587518,0.45675147,0.48852718,0.2874364,0.37158337,0.48279634,0.4237476,0.39383957,0.453568,0.34858105,0.464671,0.45241982,0.36417544,0.5416573,0.45749587,0.5126251,0.4524116,0.6087637,0.55235285,0.4473104,0.6408586,0.27503866,0.5084001,0.40412965,0.3731773,0.40573633,0.34078792,0.40740803,0.35253885,0.36786672,0.51761395,0.48692518,0.56468296,0.46943218,0.42067403,0.49946457,0.49311662,0.4997502,0.3632003,0.4386428,0.4488228,0.5102315,0.3841793,0.36014688,0.62899476,0.6109007,0.4530051,0.45535618,0.47857726,0.24392334,0.45664778,0.35430744,0.37611848,0.54345334,0.4922852,0.38289672,0.45327517,0.51627594,0.4668351,0.4709877,0.5924638,0.4209704,0.62875926,0.6529211,0.4313759,0.7480852,0.69089234,0.8296772,0.40709218,0.6052228,0.54846,0.5310414,0.575888,0.5398286,0.46040556,0.49687728,0.4858955,0.35082936,0.7534518,0.46731907,0.5375188,0.5533627,0.55896795,0.49039048,0.642819,0.63335335,1.0000001,0.4227225,0.350265,0.46357608,0.3872406,0.4504277,0.41167593,0.33639342,0.48756647,0.5184673,0.573415,0.57541215,0.54697514
A1,0.26511127,0.22168429,0.35800388,0.21940207,0.3447991,0.14898282,0.32795507,0.38811588,0.35079232,0.33259636,0.3215786,0.31617418,0.47281063,0.29586202,0.16437283,0.21920848,0.39130387,0.29517293,0.283112,0.37634718,0.2268844,0.33095574,0.3284223,0.20000961,0.38071167,0.38513494,0.41093913,0.2892139,0.4051417,0.41399828,0.43265256,0.47399092,0.89854705,0.79773283,0.85509896,0.8464432,0.83286136,0.85313225,0.7055649,0.73648274,0.5836879,0.50276846,0.5469552,0.5417773,0.8286205,0.28512132,0.41801754,0.39573282,0.3875817,0.49997082,0.46413457,0.29674935,0.37687445,0.5092418,0.40405682,0.39137277,0.27409562,0.2945854,0.4876188,0.9026014,0.5004686,0.55378914,0.30757973,0.68726563,0.81053376,0.31919554,0.33794364,0.46502587,0.36167204,0.39994243,0.385236,0.3609339,0.4797233,0.6555602,0.39408696,0.6542894,0.3410405,0.46795768,0.44324547,0.17994294,0.3944745,0.6175063,0.4527197,0.29031,0.5975224,0.40419513,0.4812939,0.42253032,0.4227225,0.9999998,0.43851855,0.46454364,0.4253492,0.40884984,0.94911706,0.45790207,0.5536519,0.6363551,0.46310043,0.45771462,0.4042679
A2,0.3378794,0.15643324,0.2878382,0.29242712,0.3005801,0.29300404,0.2821649,0.33965907,0.35349005,0.38089508,0.31133744,0.298816,0.46609306,0.34808135,0.092741944,0.21892485,0.43077153,0.2639598,0.18831721,0.3036564,0.20107672,0.34522167,0.33746156,0.16069253,0.39623106,0.81762874,0.7495179,0.5964218,0.7955161,0.6932975,0.85572267,0.8868177,0.42263108,0.3908831,0.40039438,0.4433713,0.42490625,0.47768763,0.394436,0.43334216,0.42454976,0.44114798,0.448438,0.43097013,0.37767312,0.29953295,0.25006193,0.23154955,0.28949192,0.24616158,0.3021962,0.2517087,0.39403307,0.39433357,0.3509389,0.44871968,0.25044924,0.33139184,0.50595164,0.4088155,0.33993182,0.8834461,0.34929347,0.35180733,0.39382356,0.25281972,0.33088353,0.3286974,0.38456714,0.29229614,0.32148367,0.39928263,0.3811488,0.34761816,0.39855152,0.32777765,0.23242065,0.2704845,0.24337068,0.15926126,0.29466844,0.5044877,0.346752,0.339246,0.37605044,0.31991082,0.2589425,0.43694073,0.350265,0.43851855,0.9999999,0.45063442,0.33951682,0.5192792,0.42289102,0.9409844,0.5151775,0.46453118,0.54485714,0.2532184,0.30736056
A3,0.35919183,0.2492187,0.33263263,0.2795048,0.36187372,0.41569215,0.36104706,0.3678908,0.54896367,0.5239184,0.37019584,0.3617126,0.6922962,0.27793667,0.22909166,0.2257089,0.56435317,0.23320076,0.15471761,0.3042236,0.30184942,0.54063064,0.39913467,0.3434242,0.5867136,0.60338676,0.551515,0.5122262,0.30463174,0.42395335,0.358907,0.49158973,0.5023737,0.40101576,0.49104446,0.49751687,0.4630565,0.47655547,0.48729092,0.31469634,0.43953973,0.36542273,0.35520604,0.54088503,0.5382054,0.20179442,0.31233683,0.35485613,0.34677985,0.3969327,0.56746495,0.2856136,0.6602295,0.5420796,0.34743312,0.5945505,0.36345547,0.4940116,0.75549436,0.53558934,0.61025465,0.5058016,0.35210502,0.32746956,0.5572797,0.30394724,0.34494528,0.4037592,0.4516843,0.39759254,0.6005348,0.5727428,0.58814293,0.3679312,0.3144352,0.3769027,0.2758918,0.41848236,0.32642004,0.38811356,0.31920695,0.5059979,0.47095355,0.44633746,0.5687584,0.5546999,0.3776723,0.45554698,0.46357608,0.46454364,0.45063442,1.0000002,0.6081766,0.6653507,0.4518864,0.38465297,0.8159971,0.35344064,0.73322904,0.55094635,0.47161454
A4,0.25362867,0.3255591,0.29539317,0.20166104,0.25404,0.25736886,0.28607443,0.3418497,0.33500674,0.3054132,0.28944018,0.23398498,0.49438292,0.32628506,0.17976671,0.3359083,0.44648892,0.2480996,0.15812054,0.23964956,0.20230275,0.45964664,0.36905703,0.26255345,0.47555155,0.37254763,0.32710096,0.33908275,0.29510227,0.2976871,0.2971929,0.37675405,0.41600186,0.31837985,0.41703355,0.4357283,0.355094,0.41176876,0.35088396,0.32552677,0.2375214,0.2733722,0.23186043,0.40101945,0.438204,0.18341559,0.38535485,0.48337966,0.37367058,0.4865672,0.43570185,0.30900553,0.5036332,0.38406077,0.33394969,0.43917972,0.33701426,0.33781683,0.51454955,0.5096569,0.4900675,0.44406462,0.45795095,0.33177036,0.46777356,0.3813954,0.30699152,0.3330465,0.32375565,0.44240683,0.40490624,0.4566865,0.45968366,0.34084368,0.34060863,0.27598423,0.46465838,0.5531463,0.33530638,0.42834175,0.37096483,0.45781237,0.38949105,0.4454192,0.37103635,0.4624913,0.47528923,0.43736345,0.3872406,0.4253492,0.33951682,0.6081766,0.9999999,0.44772908,0.39544898,0.33887947,0.55023813,0.25294435,0.54473615,0.63073814,0.73850656
A5,0.39179865,0.0948803,0.31455588,0.17845348,0.39219427,0.22077775,0.50562894,0.4776668,0.30384743,0.3129815,0.2067807,0.1538338,0.58068943,0.23938763,0.044967588,0.22521779,0.71082115,0.21600795,0.15824422,0.2836548,0.2192535,0.7094025,0.2395922,0.18564047,0.5316635,0.58315104,0.5343156,0.37214306,0.3833685,0.375617,0.34361362,0.53247935,0.39976984,0.33022907,0.36990315,0.36488968,0.37316343,0.3933547,0.31035936,0.34449705,0.30572036,0.27723584,0.26483524,0.40317047,0.50340563,0.17695475,0.2087594,0.2924077,0.21746181,0.32146227,0.29079798,0.1409722,0.38822097,0.27784008,0.23004502,0.44721505,0.19888264,0.2935346,0.61200625,0.4798815,0.40609506,0.5625674,0.43956906,0.30697313,0.49996138,0.4017495,0.59448355,0.47593915,0.41567546,0.3863273,0.39098403,0.40758452,0.37652126,0.3518921,0.40519768,0.3644442,0.28842846,0.31560537,0.49335366,0.2587908,0.27872872,0.38943115,0.22626312,0.30047345,0.54257894,0.43330735,0.40943626,0.48990402,0.4504277,0.40884984,0.5192792,0.6653507,0.44772908,1.0,0.39635247,0.47599894,0.62396973,0.40922284,0.8589393,0.44204536,0.3480639
A,0.23251963,0.16508502,0.3072665,0.21304792,0.32961076,0.10232063,0.31561756,0.34267056,0.3053562,0.2923461,0.27845776,0.28697658,0.4267271,0.30710456,0.16471061,0.21065572,0.3880898,0.27076632,0.27334142,0.3840701,0.21638528,0.3302313,0.27923858,0.18708448,0.3466433,0.3694433,0.38009885,0.24145779,0.3903215,0.4047407,0.4352766,0.46738034,0.8967374,0.8006247,0.859676,0.8255965,0.84782195,0.837689,0.6709728,0.7350023,0.53689104,0.4157536,0.5219365,0.51997936,0.8297218,0.28530553,0.4020833,0.39884454,0.3562857,0.4499847,0.4360204,0.29101512,0.3540796,0.444,0.34392607,0.3530237,0.23593822,0.26760545,0.45017445,0.8902363,0.45470572,0.53716564,0.27910244,0.66164553,0.8063935,0.35435954,0.29675734,0.4646431,0.34942484,0.39083043,0.33699682,0.32154655,0.40693462,0.6141332,0.38396043,0.7030044,0.32950956,0.43761495,0.4641145,0.1888146,0.391323,0.512072,0.47198647,0.24571544,0.6039988,0.40831465,0.4674434,0.3941763,0.41167593,0.94911706,0.42289102,0.4518864,0.39544898,0.39635247,0.99999994,0.4555199,0.5144505,0.59451294,0.43703243,0.44039863,0.37744927
B,0.31683996,0.13515764,0.28971323,0.31068495,0.31319863,0.23062885,0.2594262,0.32099614,0.3068681,0.3403929,0.28470924,0.29039192,0.41904086,0.37680852,0.10550283,0.21874319,0.397167,0.27563578,0.20519978,0.31254837,0.19188102,0.3091954,0.3435378,0.18365598,0.3857174,0.76174664,0.70110154,0.5360017,0.82265496,0.7146226,0.87336874,0.8753895,0.4348682,0.41254544,0.4227061,0.44898093,0.4188856,0.5176249,0.40971592,0.45459253,0.4014033,0.4005312,0.43233305,0.41785032,0.3914564,0.31866458,0.25578973,0.23961574,0.2742312,0.2490526,0.2571807,0.2444001,0.35924986,0.37720504,0.30726606,0.40233767,0.23511139,0.27451876,0.4487238,0.413644,0.33880514,0.87892205,0.33950734,0.36343205,0.39964223,0.2684096,0.30125326,0.31860533,0.35582095,0.30399194,0.33892947,0.34454963,0.33040154,0.38175836,0.38997704,0.37673563,0.23464286,0.2799539,0.28192428,0.15935078,0.30288428,0.48733538,0.38362157,0.32620266,0.38448828,0.33940256,0.27910265,0.40390754,0.33639342,0.45790207,0.9409844,0.38465297,0.33887947,0.47599894,0.4555199,1.0000002,0.48642126,0.47088337,0.49829918,0.26593184,0.3304295
C,0.32136172,0.24988665,0.35083503,0.28280425,0.37181318,0.27269217,0.29634854,0.39803392,0.50766,0.4779712,0.46513003,0.44921824,0.71990985,0.29638958,0.30435437,0.2615692,0.505566,0.28779548,0.19095239,0.32237938,0.2938937,0.4728534,0.46791214,0.41442677,0.6191968,0.5492734,0.56906843,0.44061416,0.37347823,0.42461836,0.4470293,0.5212734,0.5525916,0.4616106,0.55137515,0.5960806,0.5419728,0.55316174,0.5981656,0.44353795,0.63883495,0.5161113,0.52940595,0.6359005,0.51599973,0.23327862,0.3558358,0.37942374,0.4579658,0.386245,0.5327004,0.4360483,0.59547913,0.5940722,0.39875904,0.5822018,0.36106735,0.46410346,0.80819017,0.6050415,0.80797625,0.61559635,0.42043543,0.47828877,0.61968684,0.2923709,0.33310142,0.45078784,0.4318673,0.43407506,0.71908414,0.5260427,0.70088613,0.45019037,0.37624916,0.45625407,0.35459825,0.48495215,0.3588455,0.32530233,0.36771306,0.71578103,0.5575425,0.5069801,0.6614088,0.5936302,0.4742815,0.53904176,0.4875664,0.553652,0.51517755,0.81599706,0.5502383,0.62396985,0.5144505,0.48642138,0.99999994,0.5878545,0.72881424,0.59284794,0.5578218
D,0.39811262,0.378563,0.4782087,0.33993477,0.45929414,0.18755849,0.38002855,0.47260392,0.34621757,0.32043496,0.4804755,0.3739237,0.4101442,0.32723144,0.22581625,0.30410495,0.26383802,0.36670917,0.33188406,0.4488862,0.3182281,0.2858977,0.50515705,0.23729356,0.42610928,0.40438747,0.47198004,0.3762544,0.42655006,0.41311944,0.42443624,0.4110065,0.5930393,0.5661394,0.61834073,0.6486821,0.549834,0.63847744,0.5999725,0.7642585,0.6788207,0.6609522,0.64515865,0.59346426,0.49914205,0.33607614,0.4487358,0.4302516,0.49689808,0.40922332,0.36365035,0.33882776,0.26337296,0.4270403,0.47830743,0.477333,0.42692998,0.32084453,0.48831758,0.5737187,0.53694946,0.54223204,0.44801298,0.59983325,0.60309476,0.35131505,0.43123636,0.54370624,0.44113624,0.48599786,0.3927262,0.41577426,0.582364,0.5500186,0.50392145,0.58463603,0.41357952,0.41679966,0.41028893,0.15579997,0.47337228,0.5966038,0.42554235,0.443559,0.557618,0.43258864,0.5450117,0.5321712,0.51846725,0.6363553,0.46453118,0.35344058,0.25294432,0.40922284,0.59451294,0.47088343,0.5878545,1.0,0.48608103,0.48632145,0.40171975
E,0.44258022,0.28559127,0.4375357,0.29812676,0.5565978,0.40847635,0.5206239,0.5747111,0.52360857,0.5123646,0.4169593,0.32117826,0.7347771,0.33854207,0.24240883,0.37029842,0.7306354,0.36843416,0.23479521,0.38226947,0.3259039,0.75164914,0.4391647,0.31035763,0.6156168,0.61934143,0.58206356,0.48002043,0.40394258,0.47856534,0.4021255,0.5541419,0.4675982,0.42275512,0.49450535,0.48668283,0.4210526,0.4931333,0.47573653,0.449822,0.43576574,0.39899665,0.34651774,0.53376085,0.49929294,0.26453134,0.35528952,0.40959468,0.3931373,0.4145801,0.49633887,0.2566445,0.56002593,0.47908252,0.38674346,0.62676805,0.3705267,0.47588125,0.6843758,0.5474639,0.5757419,0.5929695,0.5484379,0.4251151,0.5443717,0.42723417,0.6124951,0.57783866,0.5200964,0.54344356,0.5290486,0.5960831,0.54287297,0.43648788,0.44957662,0.43851197,0.38322473,0.4875549,0.5092014,0.43321764,0.45144725,0.5490564,0.427196,0.47220126,0.6302133,0.5981427,0.50515026,0.59387517,0.573415,0.46310055,0.544857,0.73322916,0.54473615,0.8589392,0.4370324,0.49829927,0.72881424,0.48608103,1.0,0.5952574,0.54191357
F,0.44302088,0.49320632,0.4793731,0.33184555,0.48080057,0.27932528,0.4339224,0.5553314,0.3497641,0.30855852,0.49275935,0.25060543,0.44895458,0.4385546,0.35581768,0.42984304,0.4027931,0.36609966,0.26673156,0.3372696,0.26339507,0.40756437,0.5286882,0.29561746,0.5049853,0.29348788,0.30346152,0.28000444,0.25968692,0.29454476,0.25820968,0.274395,0.45183492,0.3929957,0.5063797,0.45866993,0.40980482,0.48880434,0.4568158,0.5108828,0.32717395,0.3766175,0.3202476,0.46595234,0.412241,0.35724527,0.57530177,0.62375665,0.5716342,0.593261,0.5197058,0.26186264,0.42233843,0.3741493,0.29587296,0.49008214,0.46455455,0.3833344,0.49212378,0.56251985,0.65869415,0.44429553,0.57773936,0.41173223,0.56301475,0.5147091,0.5014879,0.54735255,0.41978744,0.5947548,0.4524365,0.4893129,0.5477018,0.4547385,0.4324888,0.44963014,0.5066421,0.7386395,0.42776307,0.4686597,0.5333202,0.51169497,0.54026383,0.52272016,0.5134522,0.5856607,0.69211495,0.49275202,0.57541215,0.45771465,0.25321844,0.55094635,0.6307381,0.44204545,0.44039863,0.2659319,0.59284794,0.48632145,0.5952574,1.0000001,0.71176326
G,0.31462625,0.5090505,0.433995,0.29395974,0.39721015,0.2990797,0.30501342,0.36899912,0.362721,0.30606788,0.42264575,0.341354,0.44045213,0.3999704,0.3798633,0.51921135,0.40856117,0.4410314,0.25604898,0.36831027,0.29976135,0.34546173,0.5106163,0.42893112,0.4979011,0.34238693,0.29996744,0.36529398,0.34134027,0.31186673,0.33846617,0.35284406,0.45007983,0.34569505,0.46411988,0.46923465,0.38899195,0.45896423,0.411729,0.4359103,0.32607314,0.29571876,0.30198228,0.48649192,0.38772908,0.29365075,0.47650585,0.58316314,0.5008685,0.48737153,0.48556018,0.31701636,0.46638912,0.35386145,0.34956747,0.517493,0.39962,0.3115836,0.44877553,0.5224619,0.5605107,0.47737387,0.6792221,0.45612752,0.5186181,0.4638561,0.35063905,0.50819236,0.38703018,0.59182763,0.46547723,0.50810236,0.515625,0.46330416,0.45910132,0.39304823,0.6302577,0.7397786,0.4465105,0.62968564,0.5497309,0.47878882,0.55505633,0.54785806,0.48613515,0.6527726,0.6656573,0.49961606,0.54697514,0.4042679,0.30736056,0.47161454,0.73850656,0.3480639,0.37744927,0.3304295,0.5578217,0.40171972,0.5419135,0.71176326,1.0
