,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,SS36,SS37,SS38,SS39,SS40,SS41,SS42,SS43,SS44,SS45,SS46,SS47,SS48,SS49,SS50,SS51,SS52,SS53,SS54,SS55,SS56,SS57,SS58,SS59,SS60,SS61,SS62,SS63,SS64,SS65,SS66,SS67,SS68,SS69,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,A1,A2,A3,A4,A5,A,B,C,D,E,F,G
G15,0.4578544,0.3430338,0.3372296,0.35405996,0.3799815,0.3319392,0.311984,0.38891065,0.27895588,0.2498429,0.22983646,0.31341034,0.47437263,0.24812621,0.2790811,0.40334266,0.44556415,0.35348678,0.2645219,0.4887347,0.4696356,0.5019717,0.60445493,0.39293545,0.42136866,0.28562164,0.35854805,0.39517593,0.2766782,0.21532762,0.2808086,0.346078,0.4258634,0.40448356,0.3428119,0.3917479,0.36385873,0.413852,0.4335109,0.45192012,0.4407657,0.37099797,0.44189787,0.3757074,0.4603847,0.1602968,0.44046128,0.34947026,0.4458927,0.32775778,0.28208998,0.23474105,0.29795215,0.04315199,0.1728645,0.3283378,0.22876126,0.0901913,0.5191105,0.35503107,0.51626843,0.52484584,0.55223256,0.38900563,0.5127053,0.33422384,0.44817585,0.5442578,0.43004835,0.4357011,0.4674389,0.50165284,0.5924479,0.5053919,0.47602934,0.4353762,0.42759845,0.37344694,0.46858656,0.4641186,0.5117224,0.3796702,0.5721506,0.5006935,0.53070146,0.54780406,0.40680006,1.0,0.5990453,0.45675904,0.32706398,0.4464545,0.55281967,0.48713252,0.4656716,0.26657626,0.44527924,0.44895163,0.4955539,0.3223679,0.5263243
G16,0.46773106,0.41102558,0.30327487,0.42547312,0.42572874,0.31088185,0.3527131,0.38249722,0.2629911,0.19581757,0.21119829,0.2713367,0.3077621,0.25467712,0.34282866,0.3693449,0.48260972,0.39855087,0.32373202,0.59047616,0.6347024,0.42715028,0.67157805,0.32109886,0.3234653,0.17745456,0.22623289,0.32582644,0.16092815,0.16458873,0.14877528,0.20837405,0.37530363,0.30246675,0.21092288,0.24356751,0.21839479,0.30689192,0.2663671,0.31665704,0.2664234,0.21142824,0.2560436,0.31716377,0.3391775,0.21119478,0.50271904,0.45195523,0.39034674,0.37054658,0.17940612,0.22982436,0.1538684,0.04707618,0.14721769,0.2906406,0.16607654,0.038774103,0.41778064,0.2321949,0.39479917,0.4044109,0.4838391,0.29119706,0.577561,0.48478395,0.4574678,0.6272068,0.5427423,0.71661544,0.31478536,0.53018934,0.48670432,0.38775024,0.50033104,0.37920195,0.4788068,0.35703212,0.42641336,0.4219662,0.5879356,0.27618888,0.56053567,0.4393913,0.49120784,0.44010144,0.46414104,0.5990453,1.0000002,0.33540305,0.17402935,0.3135986,0.50424665,0.4669007,0.32837367,0.15312761,0.32403243,0.37970492,0.51132,0.42070478,0.5052907
A1,0.3109052,0.1190898,0.16917399,0.16599753,0.2195473,0.19353977,0.22894008,0.26385623,0.16865426,0.2081028,0.14544578,0.14955929,0.35856888,0.19058628,0.27288878,0.20752698,0.32971153,0.23910011,0.20943677,0.32913214,0.2889092,0.39097676,0.32074443,0.2253101,0.31035516,0.43152347,0.44047737,0.37339118,0.4285169,0.40365028,0.47315913,0.6035006,0.7603811,0.67095566,0.68553495,0.7406147,0.76049805,0.7291588,0.7015432,0.7845378,0.72877353,0.4239632,0.5380916,0.42016336,0.80958605,0.29678804,0.43930554,0.33291513,0.4411556,0.4793403,0.3304682,0.24284561,0.44421506,0.29613605,0.28742102,0.20914388,0.15036787,0.047846273,0.40973336,0.7632708,0.49834305,0.6279726,0.27221882,0.5907484,0.63127905,0.23757534,0.24205993,0.37121907,0.2041404,0.21869066,0.3801649,0.25282368,0.4659778,0.50776935,0.2410055,0.47886145,0.22636999,0.25864106,0.32575828,0.18893008,0.3178163,0.5738255,0.47330266,0.29997203,0.5761642,0.4051618,0.38100442,0.45675904,0.33540305,1.0,0.5596342,0.42123842,0.42268655,0.3263668,0.85326236,0.5085761,0.51799613,0.54708445,0.34738472,0.31232682,0.36298013
A2,0.23115605,0.16968288,0.09040011,0.13827422,0.15308805,0.17126735,0.13448155,0.13735287,0.17061059,0.15221128,0.20392023,0.16942945,0.338218,0.101620376,0.13064885,0.24465135,0.32926902,0.1850862,0.16012591,0.19228885,0.12540852,0.36886507,0.27935672,0.16013837,0.37386334,0.852451,0.68629056,0.62519425,0.6932874,0.6269933,0.7781495,0.89011544,0.53577745,0.39503112,0.40056637,0.44790086,0.4908749,0.52703047,0.52191466,0.55320513,0.58337826,0.44141778,0.38522148,0.32571027,0.55369353,0.17719741,0.2785213,0.17198248,0.28595448,0.32991505,0.22562933,0.15674996,0.34036857,0.123376,0.18468583,0.26143408,0.17227414,0.17197198,0.3326231,0.47663522,0.3059005,0.79137677,0.2787848,0.33668256,0.42078844,0.099359006,0.18594751,0.18623614,0.15349132,0.11033483,0.22978391,0.20322686,0.25718835,0.30724058,0.235737,0.24311535,0.13086267,0.13674654,0.19639762,0.13997209,0.20381331,0.35889232,0.36546528,0.2521586,0.3562224,0.26946256,0.21104027,0.32706398,0.17402935,0.5596342,0.9999999,0.41182947,0.40943426,0.40009534,0.46424127,0.8239478,0.38319457,0.37300327,0.39689884,0.15620108,0.31826735
A3,0.3502489,0.28802833,0.27683425,0.31510052,0.2713918,0.4091948,0.19308367,0.22209273,0.4492088,0.46189022,0.33271575,0.357701,0.52681756,0.24177065,0.36782634,0.24300116,0.3980852,0.2320793,0.17675327,0.28172567,0.29951045,0.39193776,0.4829454,0.36763486,0.45397413,0.4086301,0.46655142,0.5057375,0.22960517,0.27269873,0.2623285,0.35206324,0.40512714,0.31190157,0.3290601,0.35301,0.33506873,0.38137588,0.47537634,0.36183575,0.44884557,0.37938866,0.3209811,0.3000475,0.44724894,0.1966203,0.34950686,0.27050948,0.31993008,0.36740822,0.6687722,0.39948115,0.7403901,0.36430904,0.34407592,0.48358557,0.39119655,0.27461162,0.69212,0.36655647,0.7636551,0.43942022,0.3815627,0.28379494,0.3403359,0.25081354,0.29041994,0.30739227,0.35267043,0.23593545,0.4905852,0.6033023,0.52821183,0.28238693,0.204046,0.2683649,0.28121027,0.28718778,0.267039,0.44898874,0.34987092,0.3888836,0.58525693,0.48796955,0.4635663,0.5642005,0.35455328,0.4464545,0.3135986,0.42123842,0.41182947,1.0,0.5759683,0.45402026,0.3481475,0.24218121,0.8695835,0.2784531,0.5173143,0.45703095,0.3793826
A4,0.46274984,0.44757867,0.37902284,0.38845965,0.42235258,0.31771702,0.31937522,0.37540942,0.2700011,0.25040132,0.21170862,0.280949,0.456074,0.32476595,0.36106881,0.46423247,0.5334337,0.39172417,0.3270883,0.40270957,0.37228572,0.5291481,0.58540595,0.40414453,0.52252054,0.33608133,0.37505144,0.38937837,0.36264163,0.3193708,0.32883427,0.41301835,0.4067822,0.34589893,0.3253654,0.34388438,0.32631284,0.4400604,0.34095344,0.4466355,0.39436084,0.2723523,0.2815168,0.30006748,0.4482493,0.21593747,0.49611086,0.5300932,0.47551948,0.49146694,0.32731783,0.22133888,0.4090983,0.24032757,0.12442224,0.369813,0.19292378,0.12480485,0.511191,0.3263609,0.57465655,0.57130325,0.6031546,0.35812995,0.41529134,0.3412289,0.42466265,0.45610663,0.35205504,0.45158935,0.41405615,0.53953576,0.46594065,0.43692255,0.4432417,0.3341324,0.47822028,0.4941486,0.46908355,0.5438523,0.4510168,0.40049994,0.5455707,0.4432456,0.4626167,0.5877731,0.5388731,0.55281967,0.50424665,0.42268655,0.40943426,0.5759683,1.0000004,0.5592524,0.33950552,0.29811943,0.5597716,0.32061097,0.59458184,0.6061621,0.77755284
A5,0.5437969,0.33949873,0.3166349,0.42146587,0.45373136,0.4063211,0.44574702,0.4611433,0.26358306,0.23386516,0.15669954,0.24218202,0.50270593,0.31116349,0.3095505,0.3695024,0.78977275,0.39701435,0.3834245,0.4081022,0.38066685,0.66116893,0.45185012,0.30203015,0.4413874,0.4258623,0.42947865,0.4222834,0.2991956,0.29467824,0.28171706,0.36376435,0.29227066,0.29824877,0.26806197,0.2697913,0.22748491,0.36354402,0.29770404,0.3370988,0.31264466,0.28283113,0.25915092,0.2875215,0.36515582,0.19424844,0.37281826,0.38550672,0.28971374,0.32828626,0.21272108,0.21186182,0.31729394,0.14353357,0.14554071,0.35805947,0.17956592,0.16966489,0.49048275,0.2297548,0.34505492,0.4447835,0.5358616,0.34842777,0.4320102,0.3855699,0.5581351,0.49500236,0.43109915,0.43247652,0.28418,0.4620439,0.33312097,0.3902929,0.39895085,0.3644684,0.39766282,0.31677988,0.5727844,0.33823842,0.38792822,0.24758461,0.43805447,0.40846163,0.46389017,0.44378588,0.37633312,0.48713252,0.4669007,0.3263668,0.40009534,0.45402026,0.5592524,0.9999999,0.28059235,0.26673925,0.3963965,0.30922723,0.90477383,0.3552121,0.5090804
A,0.23009981,0.06705801,0.08631612,0.15748101,0.13442956,0.13288385,0.20384182,0.24377708,0.102776125,0.17253387,0.12636076,0.09254349,0.2899863,0.17398512,0.26376545,0.21719745,0.299996,0.2132614,0.20141655,0.30095118,0.27844995,0.3798285,0.28444332,0.19805644,0.294665,0.3700329,0.3597868,0.3088198,0.36438918,0.36379948,0.42421564,0.4976146,0.76101995,0.6853622,0.7736246,0.7423422,0.8003416,0.7148479,0.6667471,0.7566931,0.6504979,0.34480724,0.46509138,0.32577994,0.8141674,0.21764189,0.36425933,0.27313465,0.4152992,0.37437147,0.2763601,0.20124963,0.35684744,0.22368012,0.2428513,0.17204292,0.15034662,0.06369395,0.35920396,0.77648497,0.42556912,0.56605434,0.24427687,0.54705936,0.63351953,0.23759669,0.20149265,0.3396914,0.19087966,0.18512954,0.3267966,0.19144605,0.42291033,0.52094257,0.24535869,0.5361198,0.18595411,0.22362423,0.32125008,0.14947268,0.3078208,0.39299932,0.44516602,0.27524486,0.57305676,0.3377102,0.34541962,0.4656716,0.32837367,0.85326236,0.46424127,0.3481475,0.33950552,0.28059235,1.0,0.4549821,0.4352816,0.4522131,0.29444388,0.26007622,0.28995812
B,0.20719837,0.111163445,0.09008418,0.14542195,0.144446,0.081312604,0.16453962,0.12600094,0.082527526,0.08345841,0.17553537,0.11607571,0.252777,0.15937145,0.1552805,0.2566443,0.24168019,0.16974527,0.15719113,0.24527045,0.13875557,0.25915724,0.25529537,0.11709609,0.24212171,0.672161,0.5105261,0.48144102,0.7474775,0.7042287,0.716896,0.8558414,0.48155606,0.36170903,0.32403386,0.35352576,0.40383533,0.48969996,0.44960386,0.48320425,0.49607784,0.3493744,0.3754909,0.31832814,0.47446746,0.1817927,0.21084367,0.11373878,0.2969435,0.23193172,0.17030734,0.12756895,0.2312684,0.08213701,0.17216197,0.15538129,0.09883172,0.15599284,0.25707403,0.4123071,0.26876992,0.7480218,0.19071442,0.22878613,0.35039127,0.07351951,0.18820056,0.19467205,0.15379035,0.094505504,0.2145412,0.10913132,0.19340189,0.28040978,0.23822895,0.1851275,0.13688189,0.15703122,0.18581219,0.108974755,0.19032307,0.29630324,0.3418573,0.21376963,0.27335346,0.1946045,0.20444097,0.26657626,0.15312761,0.5085761,0.8239478,0.24218121,0.29811943,0.26673925,0.4549821,1.0000001,0.28203544,0.3672147,0.26660985,0.12771428,0.30551952
C,0.28012568,0.20544735,0.24782586,0.23867443,0.21357408,0.2977963,0.19269526,0.23814417,0.33000603,0.37163842,0.28655127,0.30402517,0.53274024,0.2574473,0.3789056,0.21419972,0.35188514,0.22991425,0.19912888,0.296876,0.28670818,0.37561366,0.4625441,0.35008585,0.39105785,0.32450604,0.3986197,0.42962337,0.26014596,0.28879842,0.2541145,0.34664643,0.45856315,0.39048916,0.4042151,0.43000656,0.41289604,0.4451834,0.52422714,0.44683066,0.4899956,0.4208581,0.42693186,0.37430888,0.48394585,0.22623104,0.37356228,0.3021242,0.35704237,0.35899433,0.60916555,0.43902028,0.74641186,0.42952642,0.44084972,0.36916682,0.27656204,0.25795418,0.68886274,0.4508306,0.83243364,0.4570192,0.3353566,0.36228013,0.36824232,0.22329502,0.24734083,0.30168736,0.2921456,0.23563185,0.5477133,0.5231396,0.5168828,0.32950762,0.22442065,0.27966258,0.2703781,0.2949541,0.25479904,0.38583696,0.345841,0.4984941,0.56824756,0.4172964,0.435106,0.5296287,0.36113816,0.44527918,0.32403237,0.51799613,0.38319457,0.86958337,0.5597717,0.3963965,0.43528157,0.2820354,1.0,0.40803352,0.45586133,0.530472,0.41665274
D,0.3498323,0.27219814,0.27300492,0.19918457,0.2915539,0.21819499,0.30192164,0.31904638,0.23393378,0.2130614,0.34365723,0.2566906,0.3849088,0.07383869,0.19274853,0.18759257,0.26783943,0.21031319,0.20649391,0.37381804,0.31234115,0.25962645,0.35323167,0.18630989,0.18637463,0.263585,0.3537802,0.36002365,0.33477217,0.24027479,0.3115339,0.37955078,0.41120633,0.3487734,0.33251637,0.35674652,0.3654133,0.35387856,0.5188374,0.6434891,0.61003244,0.75129896,0.6966171,0.65635467,0.43438175,0.044170044,0.309995,0.29068625,0.37052745,0.23995042,0.26722097,0.21978603,0.20786199,0.083177015,0.23091286,0.29190272,0.23434053,0.115572706,0.42072612,0.32363763,0.44237655,0.5031894,0.33608693,0.36232072,0.4419043,0.2868817,0.30666685,0.4246542,0.27425736,0.36369482,0.35537776,0.38632503,0.4989023,0.30581725,0.2647067,0.4126167,0.3065064,0.19337682,0.2602808,0.18460028,0.29574493,0.44194287,0.38259745,0.3131956,0.3665664,0.42406124,0.35926974,0.44895172,0.3797049,0.5470845,0.37300324,0.27845308,0.32061094,0.30922723,0.45221305,0.36721477,0.40803352,1.0,0.32614595,0.26126647,0.43310866
E,0.4801458,0.3334969,0.28216776,0.38738406,0.43705672,0.42468646,0.4735187,0.3920039,0.34486577,0.32924843,0.20926262,0.2566549,0.5491326,0.29486367,0.34785306,0.3965864,0.75696963,0.43082905,0.40033534,0.43159544,0.43804824,0.6516012,0.54172856,0.38797808,0.49113747,0.42593667,0.4262042,0.42922142,0.28017437,0.27676043,0.2509003,0.36073834,0.3199577,0.29444683,0.2786128,0.2848306,0.24754405,0.37412378,0.3146774,0.347376,0.3460114,0.29050457,0.25046688,0.35449612,0.39543304,0.16663618,0.36867246,0.3647383,0.2705901,0.32247102,0.26544234,0.22424802,0.34349722,0.17477758,0.15084025,0.41526037,0.1957164,0.16110012,0.5309485,0.28208256,0.42704248,0.4494767,0.4802,0.34639597,0.42244256,0.35403118,0.5140731,0.54380965,0.4419452,0.5147081,0.34779584,0.50150645,0.3743164,0.3779369,0.37168404,0.3544549,0.33527508,0.2767721,0.5920668,0.41069984,0.41048527,0.26993278,0.50467676,0.467498,0.5243809,0.48785952,0.39904422,0.4955539,0.51132,0.34738463,0.39689884,0.5173143,0.5945819,0.90477383,0.29444385,0.26660988,0.45586133,0.32614595,0.99999976,0.37914217,0.54054254
F,0.2940262,0.28648427,0.33886,0.31957537,0.33559358,0.23533075,0.37292343,0.5122229,0.2277397,0.22811739,0.24070764,0.20819288,0.29586363,0.3283453,0.38186976,0.25371906,0.34806895,0.3111161,0.2428228,0.3269099,0.30725598,0.31104186,0.45399576,0.32338098,0.36341006,0.11485293,0.15749264,0.15256606,0.11671682,0.18387818,0.10345371,0.20720944,0.2062755,0.22449373,0.1809607,0.20659608,0.16486226,0.21434811,0.16281614,0.2628985,0.15400106,0.12649433,0.10448687,0.16345128,0.25491083,0.35053605,0.50488776,0.56844544,0.38224036,0.49253356,0.3416626,0.22670293,0.41284198,0.32223827,0.14362098,0.2599786,0.16778438,0.18753888,0.38707465,0.21021718,0.5264296,0.3717006,0.4605176,0.32364014,0.26671916,0.41917074,0.35699028,0.41733152,0.3449907,0.40744513,0.29706922,0.42974475,0.3054466,0.2413684,0.2625329,0.23565245,0.33316192,0.45734936,0.32954583,0.3787857,0.4285529,0.32060754,0.42874426,0.34795508,0.30005163,0.41793415,0.52109414,0.3223679,0.42070472,0.31232682,0.1562011,0.45703092,0.60616225,0.35521212,0.26007622,0.12771429,0.530472,0.26126647,0.37914217,1.0000001,0.468503
G,0.51435614,0.5094059,0.3931522,0.36321035,0.441746,0.35537565,0.43811032,0.39874566,0.29461622,0.25270158,0.3191802,0.3428111,0.38092542,0.23735397,0.3589071,0.5090757,0.49445525,0.41245088,0.38308024,0.46600842,0.41048276,0.4399383,0.5204889,0.39509758,0.42450744,0.23242518,0.28417093,0.3364716,0.36064568,0.21685757,0.23533754,0.3677429,0.3378704,0.2906974,0.24939829,0.24631837,0.24131793,0.35660535,0.30785578,0.43418938,0.3693413,0.27037776,0.29925296,0.3875716,0.38198158,0.13842206,0.4054076,0.5396068,0.38628036,0.3535137,0.29118955,0.25479245,0.28680032,0.12304733,0.16318737,0.47247204,0.24470371,0.1561229,0.4564412,0.2681185,0.4749545,0.5080581,0.63772947,0.26637602,0.40629315,0.43544888,0.5122234,0.4835412,0.41010675,0.486932,0.36897466,0.54454947,0.46326402,0.4560631,0.5559946,0.3720604,0.6153648,0.49450624,0.4848195,0.5639008,0.47838134,0.29146248,0.4927253,0.46140492,0.39520752,0.58737254,0.5443317,0.5263243,0.5052907,0.36298013,0.31826735,0.3793826,0.77755284,0.5090804,0.28995812,0.30551952,0.41665262,0.43310875,0.5405425,0.468503,1.0000001
